G-Seventh Avenue,G-15th Street–Prospect Park,4625.85034
G-Smith–Ninth Streets,G-Fourth Avenue,4625.85034
L-Atlantic Avenue,L-Sutter Avenue,3750
L-Bedford Avenue,L-Lorimer Street,3750
L-Broadway Junction,2-Atlantic Avenue–Barclays Center,120000
L-Broadway Junction,3-Atlantic Avenue–Barclays Center,120000
L-Broadway Junction,4-Atlantic Avenue–Barclays Center,120000
L-Broadway Junction,5-Atlantic Avenue–Barclays Center,120000
L-Broadway Junction,D-Atlantic Avenue–Barclays Center,120000
L-Broadway Junction,L-Atlantic Avenue,3750
L-Broadway Junction,N-Atlantic Avenue–Barclays Center,120000
L-Broadway Junction,R-Atlantic Avenue–Barclays Center,120000
L-Bushwick Avenue–Aberdeen Street,L-Broadway Junction,3750
L-DeKalb Avenue,L-Myrtle–Wyckoff Avenues,3750
L-East 105th Street,L-Canarsie–Rockaway Parkway,3750
L-Eighth Avenue,A-14th Street,120000
L-Eighth Avenue,C-14th Street,120000
L-Eighth Avenue,E-14th Street,120000
L-Eighth Avenue,L-Sixth Avenue,3750
L-First Avenue,L-Bedford Avenue,3750
L-Graham Avenue,L-Grand Street,3750
L-Grand Street,L-Montrose Avenue,3750
L-Halsey Street,L-Wilson Avenue,3750
L-Jefferson Street,L-DeKalb Avenue,3750
L-Livonia Avenue,L-New Lots Avenue,3750
L-Lorimer Street,L-Graham Avenue,3750
L-Lorimer Street,N-Jay Street–MetroTech,120000
L-Lorimer Street,R-Jay Street–MetroTech,120000
L-Montrose Avenue,L-Morgan Avenue,3750
L-Morgan Avenue,L-Jefferson Street,3750
L-Myrtle–Wyckoff Avenues,G-Metropolitan Avenue,120000
L-Myrtle–Wyckoff Avenues,L-Halsey Street,3750
L-New Lots Avenue,L-East 105th Street,3750
L-Sixth Avenue,1-14th Street,120000
L-Sixth Avenue,2-14th Street,120000
L-Sixth Avenue,3-14th Street,120000
L-Sixth Avenue,F-14th Street,120000
L-Sixth Avenue,L-Union Square,3750
L-Sixth Avenue,M-14th Street,120000
L-Sutter Avenue,L-Livonia Avenue,3750
L-Third Avenue,L-First Avenue,3750
L-Union Square,4-14th Street–Union Square,120000
L-Union Square,5-14th Street–Union Square,120000
L-Union Square,6-14th Street–Union Square,120000
L-Union Square,L-Third Avenue,3750
L-Union Square,N-14th Street–Union Square,120000
L-Union Square,Q-14th Street–Union Square,120000
L-Union Square,R-14th Street–Union Square,120000
L-Union Square,W-14th Street–Union Square,120000
L-Wilson Avenue,L-Bushwick Avenue–Aberdeen Street,3750
M-14th Street,1-14th Street,120000
M-14th Street,2-14th Street,120000
M-14th Street,3-14th Street,120000
M-14th Street,F-14th Street,120000
M-14th Street,L-Sixth Avenue,120000
M-14th Street,M-West Fourth Street–Washington Square,3379.62963
M-23rd Street,M-14th Street,3379.62963
M-34th Street–Herald Square,B-34th Street–Herald Square,120000
M-34th Street–Herald Square,D-34th Street–Herald Square,120000
M-34th Street–Herald Square,F-34th Street–Herald Square,120000
M-34th Street–Herald Square,M-23rd Street,3379.62963
M-34th Street–Herald Square,N-34th Street–Herald Square,120000
M-34th Street–Herald Square,Q-34th Street–Herald Square,120000
M-34th Street–Herald Square,R-34th Street–Herald Square,120000
M-34th Street–Herald Square,W-34th Street–Herald Square,120000
M-36th Street,M-Queens Plaza,3379.62963
M-42nd Street Bryant Park,7-Fifth Avenue,120000
M-42nd Street Bryant Park,B-42nd Street Bryant Park,120000
M-42nd Street Bryant Park,D-42nd Street Bryant Park,120000
M-42nd Street Bryant Park,F-42nd Street Bryant Park,120000
M-42nd Street Bryant Park,M-34th Street erald Square,3379.62963
M-46th Street,M-Steinway Street,3379.62963
M-47th–50th Streets–Rockefeller Center,M-42nd Street–Bryant Park,3379.62963
M-63rd Drive–Rego Park,M-Woodhaven Boulevard,3379.62963
M-65th Street,M-Northern Boulevard,3379.62963
M-67th Avenue,M-63rd Drive–Rego Park,3379.62963
M-Broadway–Lafayette Street,4-Bleecker Street,120000
M-Broadway–Lafayette Street,6-Bleecker Street,120000
M-Broadway–Lafayette Street,B-Broadway–Lafayette Street,120000
M-Broadway–Lafayette Street,D-Broadway–Lafayette Street,120000
M-Broadway–Lafayette Street,F-Broadway–Lafayette Street,120000
M-Broadway–Lafayette Street,M-Essex Street,3379.62963
M-Central Avenue,M-Knickerbocker Avenue,3379.62963
M-Court Square 23rd Street,E-Court Square 23rd Street,120000
M-Court Square 23rd Street,M-Lexington Avenue 53rd Street,3379.62963
M-Elmhurst Avenue,M-Jackson Heights Roosevelt Avenue,3379.62963
M-Essex Street,F-Delancey Street,120000
M-Essex Street,M-Marcy Avenue,3379.62963
M-Essex Street,Z-Essex Street,120000
M-Fifth Avenue 53rd Street,M-47th 50th Streets Rockefeller Center,3379.62963
M-Flushing Avenue,M-Myrtle Avenue,3379.62963
M-Forest Avenue,M-Fresh Pond Road,3379.62963
M-Forest Hills 71st Avenue,M-67th Avenue,3379.62963
M-Fresh Pond Road,M-Middle Village Metropolitan Avenue,3379.62963
M-Grand Avenue Newtown,M-Elmhurst Avenue,3379.62963
M-Hewes Street,M-Lorimer Street,3379.62963
M-Jackson Heights Roosevelt Avenue,7-74th Street–Broadway,120000
M-Jackson Heights Roosevelt Avenue,E-Jackson Heights Roosevelt Avenue,120000
M-Jackson Heights Roosevelt Avenue,F-Jackson Heights Roosevelt Avenue,120000
M-Jackson Heights Roosevelt Avenue,M-65th Street,3379.62963
M-Jackson Heights Roosevelt Avenue,R-Jackson Heights Roosevelt Avenue,120000
M-Knickerbocker Avenue,M-Myrtle Wyckoff Avenues,3379.62963
M-Lexington Avenue 53rd Street,4-51st Street,120000
M-Lexington Avenue 53rd Street,6-51st Street,120000
M-Lexington Avenue 53rd Street,E-Lexington Avenue 53rd Street,120000
M-Lexington Avenue 53rd Street,M-Fifth Avenue 53rd Street,3379.62963
M-Lorimer Street,M-Flushing Avenue,3379.62963
M-Marcy Avenue,M-Hewes Street,3379.62963
M-Myrtle Avenue,M-Central Avenue,3379.62963
M-Myrtle Wyckoff Avenues,D-62nd Street,120000
M-Myrtle Wyckoff Avenues,M-Seneca Avenue,3379.62963
M-Northern Boulevard,M-46th Street,3379.62963
M-Queens Plaza,M-Court Square 23rd Street,3379.62963
M-Seneca Avenue,M-Forest Avenue,3379.62963
M-Steinway Street,M-36th Street,3379.62963
M-West Fourth Street Washington Square,M-Broadway–Lafayette Street,3379.62963
M-Woodhaven Boulevard,M-Grand Avenue Newtown,3379.62963
N-14th Street Union Square,4-14th Street Union Square,120000
N-14th Street Union Square,5-14th Street Union Square,120000
N-14th Street Union Square,6-14th Street Union Square,120000
N-14th Street Union Square,L-Union Square,120000
N-14th Street Union Square,N-Eighth Street New York University,1997.04142
N-14th Street Union Square,Q-14th Street Union Square,120000
N-14th Street Union Square,R-14th Street Union Square,120000
N-14th Street Union Square,W-14th Street Union Square,120000
N-18th Avenue,N-20th Avenue,1997.04142
N-20th Avenue,N-Bay Parkway,1997.04142
N-23rd Street,N-14th Street–Union Square,1997.04142
N-25th Street,N-36th Street,1997.04142
N-28th Street,N-23rd Street,1997.04142
N-30th Avenue,N-Broadway,1997.04142
N-34th Street Herald Square,B-34th Street Herald Square,120000
N-34th Street Herald Square,D-34th Street Herald Square,120000
N-34th Street Herald Square,F-34th Street Herald Square,120000
N-34th Street Herald Square,M-34th Street Herald Square,120000
N-34th Street Herald Square,N-28th Street,1997.04142
N-34th Street Herald Square,Q-34th Street Herald Square,120000
N-34th Street Herald Square,R-34th Street Herald Square,120000
N-34th Street Herald Square,W-34th Street Herald Square,120000
N-36th Avenue,N-39th Avenue,1997.04142
N-36th Street,N-45th Street,1997.04142
N-39th Avenue,N-Queensboro Plaza,1997.04142
N-45th Street,N-53rd Street,1997.04142
N-49th Street,N-Times Square 42nd Street,1997.04142
N-53rd Street,N-59th Street,1997.04142
N-57th Street Seventh Avenue,N-49th Street,1997.04142
N-57th Street Seventh Avenue,N-Times Square 42nd Street,1997.04142
N-59th Street,N-Eighth Avenue,1997.04142
N-72nd Street,N-Lexington Avenue 63rd Street,1997.04142
N-86th Street,N-72nd Street,1997.04142
N-86th Street,N-Coney Island Stillwell Avenue,1997.04142
N-96th Street,N-86th Street,1997.04142
N-Astoria Boulevard,N-30th Avenue,1997.04142
N-Astoria Ditmars Boulevard,N-Astoria Boulevard,1997.04142
N-Atlantic Avenue Barclays Center,2-Atlantic Avenue Barclays Center,120000
N-Atlantic Avenue Barclays Center,3-Atlantic Avenue Barclays Center,120000
N-Atlantic Avenue Barclays Center,4-Atlantic Avenue Barclays Center,120000
N-Atlantic Avenue Barclays Center,5-Atlantic Avenue Barclays Center,120000
N-Atlantic Avenue Barclays Center,D-Atlantic Avenue Barclays Center,120000
N-Atlantic Avenue Barclays Center,L-Broadway Junction,120000
N-Atlantic Avenue Barclays Center,N-Union Street,1997.04142
N-Atlantic Avenue Barclays Center,R-Atlantic Avenue Barclays Center,120000
N-Avenue U,N-86th Street,1997.04142
N-Bay Parkway,N-Kings Highway,1997.04142
N-Broadway,N-36th Avenue,1997.04142
N-Canal Street (Broadway),N-Canal Street,1997.04142
N-Canal Street,N-City Hall,1997.04142
N-City Hall,N-Cortlandt Street,1997.04142
N-Cortlandt Street,N-Rector Street,1997.04142
N-Court Street,2-Borough Hall,120000
N-Court Street,3-Borough Hall,120000
N-Court Street,4-Borough Hall,120000
N-Court Street,5-Borough Hall,120000
N-Court Street,N-Jay Street MetroTech,1997.04142
N-Court Street,R-Court Street,120000
N-DeKalb Avenue,N-Atlantic Avenue Barclays Center,1997.04142
N-Eighth Avenue,N-Fort Hamilton Parkway,1997.04142
N-Eighth Street New York University,N-Prince Street,1997.04142
N-Fifth Avenue 59th Street,N-57th Street Seventh Avenue,1997.04142
N-Fort Hamilton Parkway,N-New Utrecht Avenue,1997.04142
N-Jay Street MetroTech,L-Lorimer Street,120000
N-Jay Street MetroTech,N-DeKalb Avenue,1997.04142
N-Jay Street MetroTech,R-Jay Street MetroTech,120000
N-Kings Highway,N-Avenue U,1997.04142
N-Lexington Avenue 59th Street,A-145th Street,120000
N-Lexington Avenue 59th Street,C-145th Street,120000
N-Lexington Avenue 59th Street,F-59th Street,120000
N-Lexington Avenue 59th Street,F-Lexington Avenue 63rd Street,120000
N-Lexington Avenue 59th Street,N-Fifth Avenue 59th Street,1997.04142
N-Lexington Avenue 59th Street,R-Lexington Avenue 59th Street,120000
N-Lexington Avenue 59th Street,W-Lexington Avenue 59th Street,120000
N-Lexington Avenue 63rd Street,N-57th Street Seventh Avenue,1997.04142
N-New Utrecht Avenue,N-18th Avenue,1997.04142
N-Ninth Street,B-Atlantic Avenue Barclays Center,120000
N-Ninth Street,D-Ninth Street,120000
N-Ninth Street,N-Prospect Avenue,1997.04142
N-Ninth Street,Q-Atlantic Avenue Barclays Center,120000
N-Ninth Street,R-Ninth Street,120000
N-Prince Street,N-Canal Street (Broadway),1997.04142
N-Prospect Avenue,N-25th Street,1997.04142
N-Queensboro Plaza,N-Lexington Avenue 59th Street,1997.04142
N-Rector Street,N-Whitehall Street South Ferry,1997.04142
N-Times Square 42nd Street,1-Times Square 42nd Street,120000
N-Times Square 42nd Street,1-Times Square 42nd Street,120000
N-Times Square 42nd Street,2-Times Square 42nd Street,120000
N-Times Square 42nd Street,2-Times Square 42nd Street,120000
N-Times Square 42nd Street,3-Times Square 42nd Street,120000
N-Times Square 42nd Street,3-Times Square 42nd Street,120000
N-Times Square 42nd Street,7-Times Square,120000
N-Times Square 42nd Street,7-Times Square,120000
N-Times Square 42nd Street,A-42nd Street Port Authority Bus Terminal,120000
N-Times Square 42nd Street,A-42nd Street Port Authority Bus Terminal,120000
N-Times Square 42nd Street,C-42nd Street Port Authority Bus Terminal,120000
N-Times Square 42nd Street,C-42nd Street Port Authority Bus Terminal,120000
N-Times Square 42nd Street,E-42nd Street Port Authority Bus Terminal,120000
N-Times Square 42nd Street,E-42nd Street Port Authority Bus Terminal,120000
N-Times Square 42nd Street,N-34th Street Herald Square,1997.04142
N-Times Square 42nd Street,N-Astoria–Ditmars Boulevard,1997.04142
N-Times Square 42nd Street,Q-Times Square 42nd Street,120000
N-Times Square 42nd Street,Q-Times Square 42nd Street,120000
N-Times Square 42nd Street,R-Times Square 42nd Street,120000
N-Times Square 42nd Street,R-Times Square 42nd Street,120000
N-Times Square 42nd Street,W-Times Square 42nd Street,120000
N-Times Square 42nd Street,W-Times Square 42nd Street,120000
N-Union Street,N-Ninth Street,1997.04142
N-Whitehall Street South Ferry,1-South Ferry,120000
N-Whitehall Street South Ferry,N-Court Street,1997.04142
N-Whitehall Street South Ferry,R Whitehall Street South Ferry,120000
N-Whitehall Street South Ferry,W-Whitehall Street South Ferry,120000
Q-14th Street–Union Square,4-14th Street–Union Square,120000
Q-14th Street–Union Square,5-14th Street–Union Square,120000
Q-14th Street–Union Square,6-14th Street–Union Square,120000
Q-14th Street–Union Square,L-Union Square,120000
Q-14th Street–Union Square,N-14th Street–Union Square,120000
Q-14th Street–Union Square,Q-Eighth Street–New York University,3114.186851
Q-14th Street–Union Square,R-14th Street–Union Square,120000
Q-14th Street–Union Square,W-14th Street–Union Square,120000
Q-23rd Street,Q-14th Street–Union Square,3114.186851
Q-28th Street,Q-23rd Street,3114.186851
Q-34th Street–Herald Square,B-34th Street–Herald Square,120000
Q-34th Street–Herald Square,D-34th Street–Herald Square,120000
Q-34th Street–Herald Square,F-34th Street–Herald Square,120000
Q-34th Street–Herald Square,M-34th Street–Herald Square,120000
Q-34th Street–Herald Square,N-34th Street–Herald Square,120000
Q-34th Street–Herald Square,Q-28th Street,3114.186851
Q-34th Street–Herald Square,R-34th Street–Herald Square,120000
Q-34th Street–Herald Square,W-34th Street–Herald Square,120000
Q-49th Street,Q-Times Square–42nd Street,3114.186851
Q-57th Street–Seventh Avenue,Q-49th Street,3114.186851
Q-72nd Street,Q-Lexington Avenue–63rd Street,3114.186851
Q-86th Street,Q-72nd Street,3114.186851
Q-96th Street,Q-86th Street,3114.186851
Q-Atlantic Avenue–Barclays Center,B-Atlantic Avenue–Barclays Center,120000
Q-Atlantic Avenue–Barclays Center,D-Ninth Street,120000
Q-Atlantic Avenue–Barclays Center,N-Ninth Street,120000
Q-Atlantic Avenue–Barclays Center,Q-Seventh Avenue,3114.186851
Q-Atlantic Avenue–Barclays Center,R-Ninth Street,120000
Q-Avenue H,Q-Avenue J,3114.186851
Q-Avenue J,Q-Avenue M,3114.186851
Q-Avenue M,Q-Kings Highway,3114.186851
Q-Avenue U,Q-Neck Road,3114.186851
Q-Beverley Road,Q-Cortelyou Road,3114.186851
Q-Brighton Beach,Q-Ocean Parkway,3114.186851
Q-Canal Street,Q-DeKalb Avenue,3114.186851
Q-Church Avenue,Q-Beverley Road,3114.186851
Q-Cortelyou Road,Q-Newkirk Plaza,3114.186851
Q-DeKalb Avenue,Q-Atlantic Avenue–Barclays Center,3114.186851
Q-Eighth Street–New York University,Q-Prince Street,3114.186851
Q-Kings Highway,Q-Avenue U,3114.186851
Q-Lexington Avenue–63rd Street,Q-57th Street–Seventh Avenue,3114.186851
Q-Neck Road,Q-Sheepshead Bay,3114.186851
Q-Newkirk Plaza,Q-Avenue H,3114.186851
Q-Ocean Parkway,Q-West Eighth Street–New York Aquarium,3114.186851
Q-Parkside Avenue,Q-Church Avenue,3114.186851
Q-Prince Street,Q-Canal Street,3114.186851
Q-Prospect Park,Q-Parkside Avenue,3114.186851
Q-Seventh Avenue,Q-Prospect Park,3114.186851
Q-Sheepshead Bay,Q-Brighton Beach,3114.186851
Q-Times Square 42nd Street,1-Times Square–42nd Street,120000
Q-Times Square 42nd Street,2-Times Square–42nd Street,120000
Q-Times Square 42nd Street,3-Times Square–42nd Street,120000
Q-Times Square 42nd Street,7-Times Square,120000
Q-Times Square 42nd Street,A-42nd Street–Port Authority Bus Terminal,120000
Q-Times Square 42nd Street,C-42nd Street–Port Authority Bus Terminal,120000
Q-Times Square 42nd Street,E-42nd Street–Port Authority Bus Terminal,120000
Q-Times Square 42nd Street,N-Times Square–42nd Street,120000
Q-Times Square 42nd Street,Q-34th Street–Herald Square,3114.186851
Q-Times Square 42nd Street,R-Times Square–42nd Street,120000
Q-Times Square 42nd Street,W-Times Square–42nd Street,120000
Q-West Eighth Street New York Aquarium,Q-Coney Island Stillwell Avenue,3114.186851
R-14th Street Union Square,4-14th Street–Union Square,120000
R-14th Street Union Square,5-14th Street–Union Square,120000
R-14th Street Union Square,6-14th Street–Union Square,120000
R-14th Street Union Square,L-Union Square,120000
R-14th Street Union Square,N-14th Street Union Square,120000
R-14th Street Union Square,Q-14th Street Union Square,120000
R-14th Street Union Square,R-Eighth Street New York University,2637.037037
R-14th Street Union Square,W-14th Street Union Square,120000
R-23rd Street,R-14th Street Union Square,2637.037037
R-25th Street,R-36th Street Fourth Avenue,2637.037037
R-28th Street,R-23rd Street,2637.037037
R-34th Street–Herald Square,B-34th Street Herald Square,120000
R-34th Street–Herald Square,D-34th Street Herald Square,120000
R-34th Street–Herald Square,F-34th Street Herald Square,120000
R-34th Street–Herald Square,M-34th Street Herald Square,120000
R-34th Street–Herald Square,N-34th Street–Herald Square,120000
R-34th Street–Herald Square,Q-34th Street–Herald Square,120000
R-34th Street–Herald Square,R-28th Street,2637.037037
R-34th Street–Herald Square,W-34th Street–Herald Square,120000
R-36th Street–Fourth Avenue,R-45th Street,2637.037037
R-36th Street–Northern Boulevard,R-Queens Plaza,2637.037037
R-45th Street,R-53rd Street,2637.037037
R-46th Street,R-Steinway Street,2637.037037
R-49th Street,R-Times Square–42nd Street,2637.037037
R-53rd Street,R-59th Street,2637.037037
R-57th Street Seventh Avenue,R-49th Street,2637.037037
R-59th Street,R-Bay Ridge Avenue,2637.037037
R-63rd Drive Rego Park,R-Woodhaven Boulevard,2637.037037
R-65th Street,R-Northern Boulevard,2637.037037
R-67th Avenue,R-63rd Drive–Rego Park,2637.037037
R-77th Street,R-86th Street,2637.037037
R-86th Street,R-Bay Ridge–95th Street,2637.037037
R-Atlantic Avenue Barclays Center,2-Atlantic Avenue Barclays Center,120000
R-Atlantic Avenue Barclays Center,3-Atlantic Avenue Barclays Center,120000
R-Atlantic Avenue Barclays Center,4-Atlantic Avenue Barclays Center,120000
R-Atlantic Avenue Barclays Center,5-Atlantic Avenue Barclays Center,120000
R-Atlantic Avenue Barclays Center,D-Atlantic Avenue Barclays Center,120000
R-Atlantic Avenue Barclays Center,L-Broadway Junction,120000
R-Atlantic Avenue Barclays Center,N-Atlantic Avenue Barclays Center,120000
R-Atlantic Avenue Barclays Center,R-Union Street,2637.037037
R-Bay Ridge Avenue,R-77th Street,2637.037037
R-Canal Street,R-City Hall,2637.037037
R-City Hall,R-Cortlandt Street,2637.037037
R-Cortlandt Street,R-Rector Street,2637.037037
R-Court Street,2-Borough Hall,120000
R-Court Street,3-Borough Hall,120000
R-Court Street,4-Borough Hall,120000
R-Court Street,5-Borough Hall,120000
R-Court Street,N-Court Street,120000
R-Court Street,R-Jay Street–MetroTech,2637.037037
R-DeKalb Avenue,R-Atlantic Avenue–Barclays Center,2637.037037
R-Eighth Street–New York University,R-Prince Street,2637.037037
R-Elmhurst Avenue,R-Jackson Heights–Roosevelt Avenue,2637.037037
R-Fifth Avenue–59th Street,R-57th Street–Seventh Avenue,2637.037037
R-Forest Hills–71st Avenue,R-67th Avenue,2637.037037
R-Grand Avenue–Newtown,R-Elmhurst Avenue,2637.037037
R-Jackson Heights–Roosevelt Avenue,7-74th Street–Broadway,120000
R-Jackson Heights–Roosevelt Avenue,E-Jackson Heights–Roosevelt Avenue,120000
R-Jackson Heights–Roosevelt Avenue,F-Jackson Heights–Roosevelt Avenue,120000
R-Jackson Heights–Roosevelt Avenue,M-Jackson Heights–Roosevelt Avenue,120000
R-Jackson Heights–Roosevelt Avenue,R-65th Street,2637.037037
R-Jay Street–MetroTech,L-Lorimer Street,120000
R-Jay Street–MetroTech,N-Jay Street–MetroTech,120000
R-Jay Street–MetroTech,R-DeKalb Avenue,2637.037037
R-Lexington Avenue/59th Street,A-145th Street,120000
R-Lexington Avenue/59th Street,C-145th Street,120000
R-Lexington Avenue/59th Street,F-59th Street,120000
R-Lexington Avenue/59th Street,F-Lexington Avenue–63rd Street,120000
R-Lexington Avenue/59th Street,N-Lexington Avenue/59th Street,120000
R-Lexington Avenue/59th Street,R-Fifth Avenue–59th Street,2637.037037
R-Lexington Avenue/59th Street,W-Lexington Avenue/59th Street,120000
R-Ninth Street,B-Atlantic Avenue–Barclays Center,120000
R-Ninth Street,D-Ninth Street,120000
R-Ninth Street,N-Ninth Street,120000
R-Ninth Street,Q-Atlantic Avenue–Barclays Center,120000
R-Ninth Street,R-Prospect Avenue,2637.037037
R-Northern Boulevard,R-46th Street,2637.037037
R-Prince Street,R-Canal Street,2637.037037
R-Prospect Avenue,R-25th Street,2637.037037
R-Queens Plaza,R-Lexington Avenue/59th Street,2637.037037
R-Rector Street,R-Whitehall Street–South Ferry,2637.037037
R-Steinway Street,R-36th Street–Northern Boulevard,2637.037037
R-Times Square 42nd Street,1-Times Square 42nd Street,120000
R-Times Square 42nd Street,2-Times Square 42nd Street,120000
R-Times Square 42nd Street,3-Times Square 42nd Street,120000
R-Times Square 42nd Street,7-Times Square,120000
R-Times Square 42nd Street,A-42nd Street Port Authority Bus Terminal,120000
R-Times Square 42nd Street,C-42nd Street Port Authority Bus Terminal,120000
R-Times Square 42nd Street,E-42nd Street Port Authority Bus Terminal,120000
R-Times Square 42nd Street,N-Times Square 42nd Street,120000
R-Times Square 42nd Street,Q-Times Square 42nd Street,120000
R-Times Square 42nd Street,R-34th Street Herald Square,2637.037037
R-Times Square 42nd Street,W-Times Square 42nd Street,120000
R-Union Street,R-Ninth Street,2637.037037
R-Whitehall Street South Ferry,1-South Ferry,120000
R-Whitehall Street South Ferry,N-Whitehall Street South Ferry,120000
R-Whitehall Street South Ferry,R-Court Street,2637.037037
R-Whitehall Street South Ferry,W-Whitehall Street South Ferry,120000
R-Woodhaven Boulevard,R-Grand Avenue Newtown,2637.037037
SIR-Annadale,SIR-Huguenot,4763.705104
SIR-Arthur Kill,SIR-Atlantic,4763.705104
SIR-Atlantic,SIR-Tottenville,4763.705104
SIR-Bay Terrace,SIR-Great Kills,4763.705104
SIR-Clifton,SIR-Grasmere,4763.705104
SIR-Dongan Hills,SIR-Jefferson Avenue,4763.705104
SIR-Eltingville,SIR-Annadale,4763.705104
SIR-Grant City,SIR-New Dorp,4763.705104
SIR-Grasmere,SIR-Old Town,4763.705104
SIR-Great Kills,SIR-Eltingville,4763.705104
SIR-Huguenot,SIR-Prince's Bay,4763.705104
SIR-Jefferson Avenue,SIR-Grant City,4763.705104
SIR-Nassau,SIR-Arthur Kill,4763.705104
SIR-New Dorp,SIR-Oakwood Heights,4763.705104
SIR-Oakwood Heights,SIR-Bay Terrace,4763.705104
SIR-Old Town,SIR-Dongan Hills,4763.705104
SIR-Pleasant Plains,SIR-Richmond Valley,4763.705104
SIR-Prince's Bay,SIR-Pleasant Plains,4763.705104
SIR-Richmond Valley,SIR-Nassau,4763.705104
SIR-Stapleton,SIR-Clifton,4763.705104
SIR-St. George Terminal,SIR-Tompkinsville,4763.705104
SIR-Tompkinsville,SIR-Stapleton,4763.705104
W-14th Street–Union Square,4-14th Street–Union Square,120000
W-14th Street–Union Square,5-14th Street–Union Square,120000
W-14th Street–Union Square,6-14th Street–Union Square,120000
W-14th Street–Union Square,L-Union Square,120000
W-14th Street–Union Square,N-14th Street–Union Square,120000
W-14th Street–Union Square,Q-14th Street–Union Square,120000
W-14th Street–Union Square,R-14th Street–Union Square,120000
W-14th Street–Union Square,W-Eighth Street–New York University,4536.862004
W-23rd Street,W-14th Street–Union Square,4536.862004
W-28th Street,W-23rd Street,4536.862004
W-30th Avenue,W-Broadway,4536.862004
W-34th Street–Herald Square,B-34th Street–Herald Square,120000
W-34th Street–Herald Square,D-34th Street–Herald Square,120000
W-34th Street–Herald Square,F-34th Street–Herald Square,120000
W-34th Street–Herald Square,M-34th Street–Herald Square,120000
W-34th Street–Herald Square,N-34th Street–Herald Square,120000
W-34th Street–Herald Square,Q-34th Street–Herald Square,120000
W-34th Street–Herald Square,R-34th Street–Herald Square,120000
W-34th Street–Herald Square,W-28th Street,4536.862004
W-36th Avenue,W-39th Avenue,4536.862004
W-39th Avenue,W-Queensboro Plaza,4536.862004
W-49th Street,W-Times Square–42nd Street,4536.862004
W-57th Street–Seventh Avenue,W-49th Street,4536.862004
W-Astoria Boulevard,W-30th Avenue,4536.862004
W-Astoria–Ditmars Boulevard,W-Astoria Boulevard,4536.862004
W-Broadway,W-36th Avenue,4536.862004
W-Canal Street,W-City Hall,4536.862004
W-City Hall,W-Cortlandt Street,4536.862004
W-Cortlandt Street,W-Rector Street,4536.862004
W-Eighth Street–New York University,W-Prince Street,4536.862004
W-Fifth Avenue–59th Street,W-57th Street–Seventh Avenue,4536.862004
W-Lexington Avenue/59th Street,A-145th Street,120000
W-Lexington Avenue/59th Street,C-145th Street,120000
W-Lexington Avenue/59th Street,F-59th Street,120000
W-Lexington Avenue/59th Street,F-Lexington Avenue–63rd Street,120000
W-Lexington Avenue/59th Street,N-Lexington Avenue/59th Street,120000
W-Lexington Avenue/59th Street,R-Lexington Avenue/59th Street,120000
W-Lexington Avenue/59th Street,W-Fifth Avenue–59th Street,4536.862004
W-Prince Street,W-Canal Street,4536.862004
W-Queensboro Plaza,W-Lexington Avenue/59th Street,4536.862004
W-Rector Street,W-Whitehall Street–South Ferry,4536.862004
W-Times Square–42nd Street,1-Times Square–42nd Street,120000
W-Times Square–42nd Street,2-Times Square–42nd Street,120000
W-Times Square–42nd Street,3-Times Square–42nd Street,120000
W-Times Square–42nd Street,7-Times Square,120000
W-Times Square–42nd Street,A-42nd Street–Port Authority Bus Terminal,120000
W-Times Square–42nd Street,C-42nd Street–Port Authority Bus Terminal,120000
W-Times Square–42nd Street,E-42nd Street–Port Authority Bus Terminal,120000
W-Times Square–42nd Street,N-Times Square–42nd Street,120000
W-Times Square–42nd Street,Q-Times Square–42nd Street,120000
W-Times Square–42nd Street,R-Times Square–42nd Street,120000
W-Times Square–42nd Street,W-34th Street–Herald Square,4536.862004
Z-104th Street,Z-Woodhaven Boulevard,3466.666667
Z-111th Street,Z-104th Street,3466.666667
Z-121st Street,Z-111th Street,3466.666667
Z-75th Street–Elderts Lane,Z-Cypress Hills,3466.666667
Z-85th Street Forest Parkway,Z-75th Street–Elderts Lane,3466.666667
Z-Alabama Avenue,Z-Broadway Junction,3466.666667
Z-Bowery,Z-Canal Street,3466.666667
Z-Broadway Junction,A-Broadway Junction,120000
Z-Broadway Junction,C-Broadway Junction,120000
Z-Broadway Junction,Z-Chauncey Street,3466.666667
Z-Canal Street,4-Canal Street,120000
Z-Canal Street,6-Canal Street,120000
Z-Canal Street,N- (lower level – express),120000
Z-Canal Street,N- (upper level – local),120000
Z-Canal Street,Q- (lower level – express),120000
Z-Canal Street,R- (upper level – local),120000
Z-Canal Street,W- (upper level – local),120000
Z-Canal Street,Z-Chambers Street,3466.666667
Z-Chambers Street,4-Brooklyn Bridge–City Hall,120000
Z-Chambers Street,5-Brooklyn Bridge–City Hall,120000
Z-Chambers Street,6-Brooklyn Bridge–City Hall,120000
Z-Chambers Street,Z-Fulton Street,3466.666667
Z-Chauncey Street,Z-Halsey Street,3466.666667
Z-Cleveland Street,Z-Van Siclen Avenue,3466.666667
Z-Crescent Street,Z-Norwood Avenue,3466.666667
Z-Cypress Hills,Z-Crescent Street,3466.666667
Z-Essex Street,F-Delancey Street,120000
Z-Essex Street,M-Essex Street,120000
Z-Essex Street,Z-Bowery,3466.666667
Z-Flushing Avenue,Z-Lorimer Street,3466.666667
